Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,project_name,target,target_std
LGBMRegressor,-0.5308196633964686,-0.0871038189337241,31.77465329556539,0.08100128173828125,real-state-ny,DAYS ON MARKET,38.459
OrthogonalMatchingPursuit,-0.5444943610040618,-0.09681483607534824,31.9162580636485,0.036362409591674805,real-state-ny,DAYS ON MARKET,38.459
GradientBoostingRegressor,-0.558802372430214,-0.10697559781276067,32.06375146356541,0.24761724472045898,real-state-ny,DAYS ON MARKET,38.459
HistGradientBoostingRegressor,-0.5650284621305737,-0.11139702383185668,32.127721359162564,0.3656940460205078,real-state-ny,DAYS ON MARKET,38.459
KernelRidge,-0.7505695407772046,-0.2431580796823627,33.97883529216632,0.05220913887023926,real-state-ny,DAYS ON MARKET,38.459
ExtraTreeRegressor,-0.8483595450622483,-0.31260315518913284,34.9149988236738,0.03191947937011719,real-state-ny,DAYS ON MARKET,38.459
GaussianProcessRegressor,-33.1866199219809,-23.277454727203825,150.1574506436067,0.057790279388427734,real-state-ny,DAYS ON MARKET,38.459
Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,project_name,target,target_std
AdaBoostRegressor,-0.35105643156361555,0.04055412830989624,43.82278461295709,0.07707595825195312,real-state-ny,DAYS ON MARKET,34.648
ElasticNet,-0.3555625597743741,0.03735412421819806,43.89580402981147,0.03731513023376465,real-state-ny,DAYS ON MARKET,34.648
TweedieRegressor,-0.3557355414105796,0.03723128218668992,43.898604684685594,0.037781715393066406,real-state-ny,DAYS ON MARKET,34.648
BayesianRidge,-0.35974111976502665,0.03438674103643036,43.96340700257512,0.03290438652038574,real-state-ny,DAYS ON MARKET,34.648
RidgeCV,-0.36599562007858877,0.0299451393644804,44.06440184090399,0.04932904243469238,real-state-ny,DAYS ON MARKET,34.648
LassoLars,-0.36903031388746776,0.027790066949479497,44.113321390406014,0.039902448654174805,real-state-ny,DAYS ON MARKET,34.648
Lasso,-0.3701622316180513,0.026986241314717274,44.13155412538798,0.04208970069885254,real-state-ny,DAYS ON MARKET,34.648
LassoLarsIC,-0.37101676602332456,0.02637939804140721,44.14531382928814,0.04017925262451172,real-state-ny,DAYS ON MARKET,34.648
PoissonRegressor,-0.3740702264075295,0.024210998638131254,44.19444561272299,0.052489519119262695,real-state-ny,DAYS ON MARKET,34.648
MLPRegressor,-0.3747760426466802,0.023709766816125688,44.205794797098434,0.4182240962982178,real-state-ny,DAYS ON MARKET,34.648
SGDRegressor,-0.3754169902634068,0.02325460111729083,44.216098401573376,0.046129465103149414,real-state-ny,DAYS ON MARKET,34.648
OrthogonalMatchingPursuitCV,-0.37788314870722584,0.021503271207912067,44.25572095579882,0.054147958755493164,real-state-ny,DAYS ON MARKET,34.648
Ridge,-0.37883513659426615,0.020827221838854548,44.27100659003735,0.04767251014709473,real-state-ny,DAYS ON MARKET,34.648
KNeighborsRegressor,-0.3822905855247165,0.01837335230853465,44.32644486405056,0.17018914222717285,real-state-ny,DAYS ON MARKET,34.648
Lars,-0.38315817302640465,0.017757239445016948,44.340353313369754,0.04794144630432129,real-state-ny,DAYS ON MARKET,34.648
OrthogonalMatchingPursuit,-0.3875829680243712,0.0146149937218234,44.411220231113454,0.046108245849609375,real-state-ny,DAYS ON MARKET,34.648
LinearRegression,-0.3969203061020221,0.007984130449288585,44.56039592116973,0.0407414436340332,real-state-ny,DAYS ON MARKET,34.648
TransformedTargetRegressor,-0.3969203061020221,0.007984130449288585,44.56039592116973,0.03308701515197754,real-state-ny,DAYS ON MARKET,34.648
GammaRegressor,-0.40751063297366663,0.00046346354043957927,44.72898754435227,0.04244232177734375,real-state-ny,DAYS ON MARKET,34.648
HistGradientBoostingRegressor,-0.4100435250580079,-0.0013352569252520485,44.769215579616244,0.4553401470184326,real-state-ny,DAYS ON MARKET,34.648
LGBMRegressor,-0.4193031241792067,-0.007910914272190261,44.91597227174715,0.09126591682434082,real-state-ny,DAYS ON MARKET,34.648
LassoLarsCV,-0.4418312194803553,-0.023909126877353692,45.27103651838535,0.06599259376525879,real-state-ny,DAYS ON MARKET,34.648
LarsCV,-0.4418312194803553,-0.023909126877353692,45.27103651838535,0.06511831283569336,real-state-ny,DAYS ON MARKET,34.648
DummyRegressor,-0.4418312194803553,-0.023909126877353692,45.27103651838535,0.03295540809631348,real-state-ny,DAYS ON MARKET,34.648
ElasticNetCV,-0.4418312194803553,-0.023909126877353692,45.27103651838535,0.14403629302978516,real-state-ny,DAYS ON MARKET,34.648
LassoCV,-0.4418312194803553,-0.023909126877353692,45.27103651838535,0.16032195091247559,real-state-ny,DAYS ON MARKET,34.648
RandomForestRegressor,-0.4630063585257018,-0.03894654446028101,45.60225644479824,0.48276352882385254,real-state-ny,DAYS ON MARKET,34.648
KernelRidge,-0.4709284854629485,-0.04457240272006491,45.725557044266935,0.04674983024597168,real-state-ny,DAYS ON MARKET,34.648
GradientBoostingRegressor,-0.4855882951567301,-0.05498299221275027,45.95285091311489,0.30203771591186523,real-state-ny,DAYS ON MARKET,34.648
ExtraTreesRegressor,-0.4984317128064675,-0.06410368010894074,46.15106247035768,0.30735325813293457,real-state-ny,DAYS ON MARKET,34.648
SVR,-0.5203769897723969,-0.07968800722967306,46.487786698776986,0.0376133918762207,real-state-ny,DAYS ON MARKET,34.648
HuberRegressor,-0.5216332437394571,-0.08058012961207828,46.50698864937217,0.11642932891845703,real-state-ny,DAYS ON MARKET,34.648
QuantileRegressor,-0.5216332484968391,-0.08058013299050892,46.506988722074155,1.2947680950164795,real-state-ny,DAYS ON MARKET,34.648
RANSACRegressor,-0.5216332485002633,-0.08058013299294053,46.506988722126486,0.08562326431274414,real-state-ny,DAYS ON MARKET,34.648
LinearSVR,-0.5216333130446715,-0.08058017882882473,46.50698970848967,0.036689043045043945,real-state-ny,DAYS ON MARKET,34.648
NuSVR,-0.5216429762016979,-0.08058704107077097,46.507137379951324,0.0705564022064209,real-state-ny,DAYS ON MARKET,34.648
PassiveAggressiveRegressor,-0.5243281763284882,-0.08249392232023078,46.5481542046019,0.03265643119812012,real-state-ny,DAYS ON MARKET,34.648
DecisionTreeRegressor,-0.5252613774191657,-0.08315663034114662,46.56240052721877,0.03640151023864746,real-state-ny,DAYS ON MARKET,34.648
BaggingRegressor,-0.6168130398469462,-0.14817157902174438,47.9394588443144,0.08273506164550781,real-state-ny,DAYS ON MARKET,34.648
XGBRegressor,-0.6326141185369945,-0.15939263490308297,48.17314492482674,0.13898634910583496,real-state-ny,DAYS ON MARKET,34.648
ExtraTreeRegressor,-0.7568988159866583,-0.24765278236733712,49.97313564020458,0.03259396553039551,real-state-ny,DAYS ON MARKET,34.648
GaussianProcessRegressor,-1.2686190529195431,-0.6110483129428639,56.78635763693218,0.06054425239562988,real-state-ny,DAYS ON MARKET,34.648
Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,project_name,target,target_std
LassoLarsCV,-0.4132673177880568,-0.0036246169799243333,26.326934149928928,0.08789706230163574,real-state-ny,DAYS ON MARKET,39.223
DummyRegressor,-0.4132673177880568,-0.0036246169799243333,26.326934149928928,0.06686782836914062,real-state-ny,DAYS ON MARKET,39.223
LassoCV,-0.4132673177880568,-0.0036246169799243333,26.326934149928928,0.22074580192565918,real-state-ny,DAYS ON MARKET,39.223
LarsCV,-0.4132673177880568,-0.0036246169799243333,26.326934149928928,0.06888604164123535,real-state-ny,DAYS ON MARKET,39.223
PassiveAggressiveRegressor,-0.4432985228224895,-0.02495112490292728,26.605180689212382,0.03197360038757324,real-state-ny,DAYS ON MARKET,39.223
ElasticNetCV,-0.46128867825291553,-0.0377267425274328,26.770478811365514,0.2198498249053955,real-state-ny,DAYS ON MARKET,39.223
SVR,-0.47891968232197635,-0.050247310634446984,26.93149260223153,0.03206038475036621,real-state-ny,DAYS ON MARKET,39.223
NuSVR,-0.479137446031491,-0.0504019544281602,26.933475294709908,0.08169794082641602,real-state-ny,DAYS ON MARKET,39.223
HuberRegressor,-0.47914191923078375,-0.05040513104794786,26.933516020712716,0.12873411178588867,real-state-ny,DAYS ON MARKET,39.223
QuantileRegressor,-0.47914192019440627,-0.05040513173225958,26.933516029485958,1.1798994541168213,real-state-ny,DAYS ON MARKET,39.223
RANSACRegressor,-0.47914192020196844,-0.05040513173762973,26.933516029554806,0.08732748031616211,real-state-ny,DAYS ON MARKET,39.223
LinearSVR,-0.479143320041026,-0.050406125826235826,26.933528774301696,0.05326986312866211,real-state-ny,DAYS ON MARKET,39.223
GammaRegressor,-0.5068678228502603,-0.07009454086467759,27.18477287086664,0.04847431182861328,real-state-ny,DAYS ON MARKET,39.223
TweedieRegressor,-0.587478607438227,-0.12733988064453805,27.902432743933797,0.04256844520568848,real-state-ny,DAYS ON MARKET,39.223
ElasticNet,-0.6256445418013787,-0.154443225337211,28.2358537861298,0.06852293014526367,real-state-ny,DAYS ON MARKET,39.223
PoissonRegressor,-0.7100158221830584,-0.214359062129998,28.959308912730577,0.05139780044555664,real-state-ny,DAYS ON MARKET,39.223
Lasso,-0.7544178642381896,-0.24589094706769976,29.332876224086572,0.05627274513244629,real-state-ny,DAYS ON MARKET,39.223
BayesianRidge,-0.7755625490123608,-0.26090673770443007,29.5091104058509,0.06507277488708496,real-state-ny,DAYS ON MARKET,39.223
MLPRegressor,-0.7947553335594153,-0.2745363962958167,29.668169771334597,0.45979881286621094,real-state-ny,DAYS ON MARKET,39.223
RidgeCV,-0.7990205753184203,-0.2775653360956898,29.703402101235724,0.032569169998168945,real-state-ny,DAYS ON MARKET,39.223
LassoLarsIC,-0.8071700412006089,-0.28335263795405563,29.77060348487757,0.05598187446594238,real-state-ny,DAYS ON MARKET,39.223
OrthogonalMatchingPursuitCV,-0.8153499189731572,-0.2891615366620972,29.8379034484137,0.04396557807922363,real-state-ny,DAYS ON MARKET,39.223
Ridge,-0.8157102767588196,-0.2894174429156835,29.840864802353263,0.03649091720581055,real-state-ny,DAYS ON MARKET,39.223
LinearRegression,-0.8176987709327732,-0.290829561966752,29.85720059920107,0.05390000343322754,real-state-ny,DAYS ON MARKET,39.223
TransformedTargetRegressor,-0.8176987709327732,-0.290829561966752,29.85720059920107,0.04418373107910156,real-state-ny,DAYS ON MARKET,39.223
LassoLars,-0.8269607064049336,-0.2974068784614745,29.9331714086678,0.059551239013671875,real-state-ny,DAYS ON MARKET,39.223
SGDRegressor,-0.8392612547793772,-0.3061420504954997,30.03376929098039,0.03400063514709473,real-state-ny,DAYS ON MARKET,39.223
GradientBoostingRegressor,-0.844083067292821,-0.3095662361934526,30.07311183003722,0.308321475982666,real-state-ny,DAYS ON MARKET,39.223
OrthogonalMatchingPursuit,-0.8822595428419742,-0.3366770666558947,30.38280617139504,0.03399920463562012,real-state-ny,DAYS ON MARKET,39.223
RandomForestRegressor,-0.8863660322073119,-0.3395932692486707,30.41593090564783,0.44960808753967285,real-state-ny,DAYS ON MARKET,39.223
KernelRidge,-0.9059878842850884,-0.3535276279705699,30.57371388479271,0.05247855186462402,real-state-ny,DAYS ON MARKET,39.223
Lars,-1.0329993655310736,-0.4437241871162696,31.575973635216204,0.05341196060180664,real-state-ny,DAYS ON MARKET,39.223
DecisionTreeRegressor,-1.123271684108822,-0.5078306162511925,32.269401694395974,0.07196044921875,real-state-ny,DAYS ON MARKET,39.223
KNeighborsRegressor,-1.1784024106660809,-0.5469814220672169,32.68565434559938,0.17662858963012695,real-state-ny,DAYS ON MARKET,39.223
ExtraTreesRegressor,-1.324127065420841,-0.6504670464582782,33.76121466586008,0.464796781539917,real-state-ny,DAYS ON MARKET,39.223
LGBMRegressor,-1.3782717034901868,-0.6889175865365096,34.152214034822705,0.10302448272705078,real-state-ny,DAYS ON MARKET,39.223
AdaBoostRegressor,-1.398297359340262,-0.7031387044590265,34.29569781277645,0.22153759002685547,real-state-ny,DAYS ON MARKET,39.223
HistGradientBoostingRegressor,-1.4252202344370541,-0.7222578476437052,34.48765939706265,0.4010927677154541,real-state-ny,DAYS ON MARKET,39.223
XGBRegressor,-1.6149515951646376,-0.8569946110589455,35.811289238809046,0.13138103485107422,real-state-ny,DAYS ON MARKET,39.223
BaggingRegressor,-1.6615705170867607,-0.8901008019891488,36.12909788917673,0.11810493469238281,real-state-ny,DAYS ON MARKET,39.223
ExtraTreeRegressor,-8.948284611689424,-6.064723854677997,69.84932763762706,0.04560232162475586,real-state-ny,DAYS ON MARKET,39.223
GaussianProcessRegressor,-24.221388114828876,-16.910840835168333,111.21737023286283,0.06249403953552246,real-state-ny,DAYS ON MARKET,39.223
